306,"Ср87","LOGIST_1C","Саратов-Камышин","00:00:00","",\N
307,"Ср86","LOGIST_1C","Саратов-Пенза","00:00:00","",\N
308,"Ср85","LOGIST_1C","Хвалынск","00:00:00","",\N
309,"Сп00","LOGIST_1C","Санкт-Петербург (общ)","00:00:00","",\N
310,"Сп02","LOGIST_1C","Спб-Колпино","00:00:00","",\N
311,"Тв50","LOGIST_1C","Бежецк","00:00:00","",\N
312,"Тв40","LOGIST_1C","Вышний Волочек","00:00:00","",\N
313,"Тв80","LOGIST_1C","Дмитров, Талдом, Кимры","00:00:00","",\N
314,"Тв91","LOGIST_1C","Кашин","00:00:00","",\N
315,"Тв21","LOGIST_1C","Клин","00:00:00","",\N
316,"Тв90","LOGIST_1C","Клин1","00:00:00","",\N
317,"Тв70","LOGIST_1C","Конаково","00:00:00","",\N
318,"Тв60","LOGIST_1C","Ржев","00:00:00","",\N
319,"Тв30","LOGIST_1C","Тверь","00:00:00","",\N
320,"Тв01","LOGIST_1C","Тверь (общ.)","00:00:00","",\N
321,"ТвКО","LOGIST_1C","Тверь_доставка моск машиной","00:00:00","",\N
322,"Т250","LOGIST_1C","Алексин","00:00:00","",\N
323,"Т600","LOGIST_1C","Венев","00:00:00","",\N
324,"T400","LOGIST_1C","Дубна","00:00:00","",\N
325,"Т200","LOGIST_1C","Новомосковск","00:00:00","",\N
326,"Т450","LOGIST_1C","Суворов","00:00:00","",\N
327,"Т101","LOGIST_1C","Тула (Общ.)","00:00:00","",\N
328,"Т500","LOGIST_1C","Узуново","00:00:00","",\N
329,"Т300","LOGIST_1C","Чернь","00:00:00","",\N
330,"У260","LOGIST_1C","Барыш","00:00:00","",\N
331,"У270","LOGIST_1C","Жд.Майна","00:00:00","",\N
332,"У220","LOGIST_1C","Инза","00:00:00","",\N
333,"У240","LOGIST_1C","Ишеевка","00:00:00","",\N
334,"У350","LOGIST_1C","Набережные Челны","00:00:00","",\N
335,"У230","LOGIST_1C","Новоульяновск","00:00:00","",\N
336,"У555","LOGIST_1C","САМОВЫВОЗ","00:00:00","",\N
337,"У777","LOGIST_1C","Симбирск Самовывоз","00:00:00","",\N
338,"У300","LOGIST_1C","ст.Майна","00:00:00","",\N
339,"У250","LOGIST_1C","Старая Майна","00:00:00","",\N
340,"У200","LOGIST_1C","Сызрань","00:00:00","",\N
341,"У101","LOGIST_1C","Ульяновск (город)","00:00:00","",\N
342,"У000","LOGIST_1C","Ульяновск общий","00:00:00","",\N
343,"У150","LOGIST_1C","Ульяновск(Димитровград)","00:00:00","",\N
344,"У102","LOGIST_1C","Ульяновск(Заволжье)","00:00:00","",\N
345,"У103","LOGIST_1C","Ульяновск(Засвияжье)","00:00:00","",\N
346,"Яд72","LOGIST_1C","6","00:00:00","",\N
347,"Ч110","LOGIST_1C","Алатырь","00:00:00","",\N
348,"Ч160","LOGIST_1C","Зеленодольск","00:00:00","",\N
